parent_asin,title,avg_rating,review_count,camera_sentiment,camera_mentions,battery_sentiment,battery_mentions,display_sentiment,display_mentions,performance_sentiment,performance_mentions,build_sentiment,build_mentions,storage_sentiment,storage_mentions,price,rating_number,camera_sentiment_roberta,battery_sentiment_roberta,display_sentiment_roberta,performance_sentiment_roberta,build_sentiment_roberta,storage_sentiment_roberta,camera_mentions_roberta,battery_mentions_roberta,display_mentions_roberta,performance_mentions_roberta,build_mentions_roberta,storage_mentions_roberta
B07MS7WF8F,SatPhoneStore Inmarsat IsatPhone Prepaid 250 Unit (167 Minutes) SIM Card Ready for Easy Online Activation,5,1,0,0,0,0,0,0,0,0,0,0,0,0,275,9,0,0,0,0,0,0,0,0,0,0,0,0
B08NWZGTK3,TheCoolCube LCD Display Digitizer Touch Screen Assembly Replacement for ASUS ROG Gaming Phone 3 ZS661KS ZS661KL (Black),2,1,0,0,0,0,0,0,0,0,0,0,0,0,136.99,6,0,0,0,0,0,0,0,0,0,0,0,0
B0B96PX755,"Hiboost Cell Phone Booster for Home | Boost 4G LTE & 5G Up to 4000sq ft | Built-in Antenna & Easy to Install for All U.S. & Canadian Carriers-Verizon, AT&T, T-Mobile | 5G Booster FCC Approved",5,1,0,0,0,0,0,0,0,0,0,0,0,0,599.99,2,0,0,0,0,0,0,0,0,0,0,0,0
B09TS1HLNJ,Samsung Galaxy S22+ 5G 256GB 8GB RAM Factory Unlocked | No Warranty | International Version - Phantom Black,5,1,0.4875,1,0.4875,1,0,0,0,0,0,0,0,0,884,2,0.975252751,0.975252751,0,0,0,0,1,1,0,0,0,0
B09WQ4VKXG,OnePlus 10 Pro 5G 256GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) China Version w/Google Play - Black,4,1,0,0,0,0,0,0,0,0,0,0,0,0,615,5,0,0,0,0,0,0,0,0,0,0,0,0
B0C6LS39WD,"iPhone 14 Screen Replacement Kit, LCD Cellular Glass Display Repair Digitizer 6.1 inch Touch Screen with Repair Kit + Screen Protector",4,4,0,0,0,0,0.5,1,0,0,0.5,1,0,0,119.99,13,0,0,0.239006659,0,0,0,0,0,1,0,0,0
B0842WXTLT,adidas SP Terra Bio Case for Apple iPhone 11 Pro Max Green Tint,1,1,0,0,0,0,0,0,-0.2,1,0,0,0,0,780.5,28,0,0,0,-0.818022893,0,0,0,0,0,1,0,0
B0BWCCVW35,"SETPOT Samsung Galaxy S23 Ultra 5G Smartphone Protective Bundle Tempered Glass HD Screen Protector| Factory Unlocked Android International Version Dual Sim, No Warranty (Green, 512GB)",3,1,0,0,0,0,0,0,0,0,0,0,0.279166667,1,1179.99,3,0,0,0,0,0,0.058819059,0,0,0,0,0,1
B0BGCP1JK3,"S22 Ultra 5G Unlocked Smartphone,6.4in Waterdrop Screen Cell Phone with Dual Camera,4GB RAM 64GB ROM MT6582 Quad Core Cell Phone,Support Dual Nano Sim Card,for Android 11()",1,2,0,0,0,0,0,0,0,0,0,0,0,0,137.45,22,0,0,0,0,-0.306801541,0,0,0,0,0,1,0
B0BX587KKR,"DOOGEE S100 Rugged Smartphone Unlocked 2023, MTK Helio G99 20GB+256GB Android 12 Cell Phone, 108MP + 20MP Night Vision Camera, 6.58"" FHD+, 10800mAh 66W Charge, Dual SIM 4G Rugged Phone, NFC GPS OTG FM",3,1,0,1,0,1,0,0,0,0,0,0,0,0,349.99,14,-0.590812238,-0.0047196,0,0,0,0,1,1,0,0,0,0
B07C317KVR,Stoelting 2183658 Drive Motor Mounting Assembly,5,1,0,0,0,0,0,0,0,0,0,0,0,0,560.27,2,0,0,0,0,0,0,0,0,0,0,0,0
B07YGQD35Z,"SAMSUNG Galaxy Note 10 Factory Unlocked Cell Phone with 256GB (U.S. Warranty), Aura Glow (Silver) Note10 w Galaxy Watch Active2 (44mm), Aqua Black - US Version with Warranty",5,1,0,0,0,0,0.2,1,0,0,0,0,0,0,1249.98,28,0,0,0.490068592,0,0,0,0,0,1,0,0,0
B0C88X6DZN,"DOOGEE N50 Cell Phones Android 13 Unlocked Phone, 50MP+8MP Camera, 6.52"" Incell HD Screen, Octa Core 15GB RAM+128G ROM Smartphone Uncloked, Face ID, 18W PD Charge, 4200mAh Battery, Dual 4G SIM Phone",4.5,8,0.31,2,0.2375,2,0.305,1,0.305,1,0.566666667,3,0.145,1,129.99,35,0.212309318,0.122511426,0.123262177,0.240979141,0.340421692,0.097632148,2,3,1,2,3,1
B0B2L2PQXP,"[Aura Black Frame] for Samsung Note 10 Plus 6.8"" Inch AMOLED Display Touch Screen Digitizer Replacement LCD",4,1,0,0,0,0,0,0,0,0,0,0,0,0,271.97,10,0,0,0,0,0,0,0,0,0,0,0,0
B0C27YVVFB,"Zhiyun Crane M3S Handheld Gimbal 3-Axis Stabilizer All in One Design for Mirrorless Cameras Like Sony,Canon,Smartphone Like iPhone,Sumsung,Action Cameras Like Gopro (Crane M3 Upgrade Version in 2023)",4.6,5,0.215238095,2,0.326666667,1,0,0,0.325,1,0.250555556,1,0,0,299,45,0.162235691,0.375666722,0.196210936,0.188457221,0.192443708,0,2,2,1,1,1,0
B07Z89L734,(RED) Hydrogen One 128GB Verizon + GSM Unlocked (Renewed) (Silver),4,1,0,0,0,0,0.645454545,1,0,0,0,0,0,0,179,10,0,0,0.688211422,0,0.358114442,0,0,0,1,0,1,0
B0BXSMZDBK,"ExAchat A14 5G Unlocked Smartphone 6.82"" FHD+ Display 90Hz, 72MP Camera 6800mAh,4GB+128GB/256GB Dual SIM Cell Phone Unlocked Fingerprint/Face ID",1,2,0,0,0,0,0,0,0,0,-0.133333333,1,0,0,129.99,8,0,0,0,0,-0.478436767,0,0,0,0,0,1,0
B0CGWDR6QD,"MOVE SPEED Laptop Power Bank 130W, 25000mAh Fast Charging USB C 3-Port PD3.0 Portable Charger, Smart LED Digital Display, Battery Pack for Laptop, MacBook, Dell, Samsung, iPhone, iPad, AirPods, etc",3.666666667,6,0.229861111,1,0.095059223,6,0.089930556,2,0.145601852,3,0.250644841,2,0.243402778,2,109.99,128,0,0.366520908,-0.004508013,0.220059327,0.280634338,0.177866446,0,6,2,3,2,2
B0B3R94P9G,"Wall Mounted Cell Phone Charging Station | 8 Ports High Speed Cables Charging Dock with Apple,Type-C,Android Port | Applicable Airport/Hotel/Hospital/Banks/Shopping Malls",5,1,0,0,0.237777778,1,0,0,0,0,0,0,0,0,167,5,0,0.980741538,0,0,0.948944606,0,0,1,0,0,1,0
B0BTN2FS82,"Xiaomi Poco X5 PRO 5G + 4G Volte Global Unlocked 256GB + 8GB GSM 6.67"" 108 mp Triple Camera (ONLY Tmobile Mint Tello USA Market) + (Car Fast Car 51W Charger Bundle) (Black)",4.363636364,11,0.641666667,1,0.076488095,1,0.068244048,2,0.421205357,4,0,0,0,0,295,6034,0.088461563,0.084821669,0.083713901,0.267087745,0.174370891,0,1,1,3,5,2,0
B0BTR6YBSK,RAM MOUNTS Quick-Grip 15W Waterproof Wireless Charging Holder with Ball RAM-HOL-UN14WB-1,2,2,0,0,0.133333333,1,0,0,0,0,0.45,1,0,0,141.49,6,0,-0.432996678,0,0,0,0,0,1,0,0,0,0
B08M7N98VJ,"DistinctInk Case for Samsung Galaxy Note 20 Ultra (6.9"" Screen) - Replacement for OtterBox Commuter Black Custom Case - Black White Cow Dalmatian Spots - Animal Print",5,2,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
B01MT5XDPM,LCD Display Digitizer Touch Screen Assembly for Samsung Galaxy S7 Edge G935A G935V G935P G935T G935F (Blue),5,1,0,0,0,0,0,0,0,0,0,0,0,0,100.99,10,0,0,0,0,0,0,0,0,0,0,0,0
B0C1P5NHZT,"Tracfone Samsung Galaxy A23 5G, 64GB, Black - Prepaid Smartphone (Locked)",4,1,0,0,0,0,0,0,0,0,0,0,0,0,169.99,9,0,0,0,0,0,0,0,0,0,0,0,0
B0BWNT9K13,Xiaomi 13 Pro 5G Dual 512GB 12GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Smartphone Global Model- Black,5,1,0.337037037,1,0.337037037,1,0,0,0.337037037,1,0,0,0,0,1099.99,8,0.96004382,0.960951675,0,0.960951675,0,0,1,1,0,1,0,0
B07WHKCW3Y,"Apple iPhone XS Max, 64GB, Silver - For AT&T (Renewed)",3,2,0,0,0.333333333,1,0,0,0,0,0,0,0,0,287.89,9,0,-0.410617049,0,0,0,0,0,1,0,0,0,0
B092FVRCQL,"LG LGQ730TMANB (LM-Q730) LG Stylo 6 6.8"" FHD+ Screen 64 GB Internal Storage 3GB RAM 13MP, 5MP Wide, 5MP Depth Rear Cameras, 13MP Selfie Camera Android 10 Boost Mobile",1,1,0,0,0,0,0,0,0,0,0,0,0,0,154.99,12,0,0,0,0,0,0,0,0,0,0,0,0
B0BGFH2VWR,Shargeek STORM2 100W Power Bank 25600mAh with Transparent Case and IPS Screen & Shargeek Retro 35W USB C Fast Charger,5,1,0,0,0,0,0,0,0,0,0,0,0,0,212.2,8,0,0,0,0,0,0,0,0,0,0,0,0
B0BXN6G2TS,BRAVE HEART New Version 36cm to 3m 9.8ft Extended Invisible Carbon Fiber Selfie Stick for Insta360 Insta 360 ONE X3 X2 ONE RS One R ONE X Camera Accessories (BT-3m),1,1,0,1,0,0,0,0,0,0,0,0,0,0,119.99,13,-0.070694752,0,0,0,0,0,1,0,0,0,0,0
B085PSX3H6,"SAMSUNG Galaxy A70 (128GB, 6GB RAM) 6.7"" Screen US + Global 4G LTE GSM Unlocked Smartphone - International Model (Black)",3,1,0,0,0,0,0,0,0,0,0,0,0,0,349,9,0,-0.296485384,0,0,0,0,0,1,0,0,0,0
B08P44BK9R,"WYNT for iPhone Xs Max Screen Replacement OLED Screen with Complete Repair Tools Screen Protecter Waterproof Adhesive Xs Max 6.5inch Touch Screen Black (Model A1921, A2101, A2102, A2103, A2104)",1,2,0,0,0,0,0,0,0,0,0,0,0,0,119.99,7,0,0,-0.049886111,0,0,0,0,0,1,0,0,0
B0BCPKT7RH,Pivo Pod Black Business Edition - Auto Tracking Smartphone Holder & Tripod Mount for Content Creators and Realtors with 360° Handsfree Video Recording with Remote Control,5,1,0,0,0,0,0,0,0.2,1,0,0,0,0,369.99,9,0,0,0,0.89909442,0,0,0,0,0,1,0,0
B0B87C2XD3,"ASUS Zenfone 9 5G 128GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Global Model, Mobile Cell Phone - Black",5,1,0,0,0,0,0,0,0,0,0,0,0,0,541,8,0,0,0,0,0,0,0,0,0,0,0,0
B09NWBW7XK,"Ygpmoiki for Google Pixel 6 5G GB7N6 G9S9B 6.4"" LCD Display Touch Screen Digitizer Assembly Replacement Black",2,1,0,0,0,0,0.033333333,1,0,0,0,0,0,0,199.99,1,0,0,-0.518095186,0,0,0,0,0,1,0,0,0
B07GWCZS85,"TheCoolCube Compatible LCD Display Touch Screen Digitizer New Assembly Replacement for Samsung Galaxy S9+ G965 S9 Plus 6.2"" Black",2,1,0,0,0,0,-0.191666667,1,0,0,0,0,0,0,135.99,7,0,0,-0.972762391,0,0,0,0,0,1,0,0,0
B0BV8K65TF,BLU F91 5G | 2022 | 3-Day Battery | Unlocked | 6.8” Full HD+ Display | 128/8GB | 48MP Quad Camera | NFC Capable | US Version | US Warranty | Sky Blue (Renewed),4,2,0,0,0,0,0,0,0,0,0,0,0,0,184.99,8,0,0,0,0,0,0,0,0,0,0,0,0
B09TRZ42BK,Samsung Galaxy S22 Ultra 5G 512GB 12GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Global Version - Green,4,1,0,0,0,0,0,0,0,0,0,0,0,0,829,25,0,0,0,0,0,0,0,0,0,0,0,0
B07X8X7H5S,SWARK LCD Display Compatible with Samsung Galaxy A70 (2019) A705 A705F SM-A705F (Black + Frame) LCD Touch Screen Digitizer + Tools,5,1,0,0,0,0,0,0,0,0,0.7,1,0,0,150.28,3,0,0,0,0,0,0,0,0,0,0,0,0
B09315FB7Z,"SAMSUNG Galaxy Z Fold 2 5G F916U | Factory Unlocked Android Cell Phone | 256GB Storage | Smartphone Tablet | 2-in-1 Refined Design, Flex Mode | (Renewed)",5,2,0,0,0,0,0,0,0,0,0,0,0,0,649,10,0,0,0,0,0,0,0,0,0,0,0,0
B01MSDDWPH,"Coral & Teal Seashells, Starfish, Beach House, Cottage Full / Queen Quilt, Shams & Toss Pillows (6 Piece Bed in A Bag) + Homemade Wax Melts",5,1,0,0,0,0,0,0,0,0,0,0,0,0,109.45,6,0,0,0,0,0,0,0,0,0,0,0,0
B00AR0CBB4,"Hy-Gain BN-86 Ferrite balun, 50-Ohm, SO239, broadband",5,1,0,0,0,0,0,0,0,0,0,0,0,0,156.44,1,0,0,0,0,0,0,0,0,0,0,0,0
B07RRDT1L3,SAMSUNG Galaxy S7 Edge G935P SM-G935P 32GB - Sprint & GSM Unlocked (Gold Platinum),5,1,0,0,0,0,0,0,0,0,0,0,0,0,127.99,1,0,0,0,0,0,0,0,0,0,0,0,0
B09LS4BQQB,"Zhiyun Crane M3 3-Axis Handheld Gimbal Stabilizer Crane M2 Upgraded for Mirrorless Cameras Smartphone Action Cameras with A6600, M50, R6, Gopro, iPhone 13/12 Max (Crane m3 Combo)",5,1,0.278181818,1,0.278181818,1,0,0,0.278181818,1,0,0,0,0,449,19,0.014897194,-0.912909836,0,-0.912909836,0,0,1,1,0,1,0,0
B09TDNK7VQ,SAMSUNG Galaxy A53 5G Dual A536E 256GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) - Black,5,1,0,0,0,0,0,0,0,0,0,0,0,0,399.99,3,0,0,0,0,0,0,0,0,0,0,0,0
B0C4LYVQL8,"SAMSUNG Galaxy A54 5G + 4G LTE (256GB + 8GB) Unlocked Worldwide Dual Sim 6.4"" 120Hz 50MP Triple Cam - (White)",2.2,5,0,0,-0.032683983,2,0,0,0,0,0,0,0,0,349,148,0,-0.08225005,0,0,0,0,0,2,0,0,0,0
B0BV7J3KGX,"SAMSUNG Galaxy S23 Ultra 5G S9180 Dual 512GB 12GB RAM, 200 MP Camera, Factory Unlocked, NGP Wireless Charger Included– Green",4,3,0,0,0.133333333,3,0,0,0.1,1,0,0,0,0,1056.98,23,0,-0.098364842,0,0.599161942,0,0,0,3,0,2,0,0
B09WG6B1JK,"Samsung Galaxy A12 (SM-A125F/DS),64GB, Factory Unlocked GSM, International Version - No Warranty - White (Renewed)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,139.99,4,0,0,-0.057351202,0,0,0,0,0,1,0,0,0
B0CKYN78ZR,"Pivo Pod Influencer Auto Face Tracking Tripod for iPhone and Android, 360° Rotation, Content Creator Essentials, Vlogging, Streaming, Portable, Rechargeable",5,1,0,0,0.307820513,1,0,0,0,0,0,0,0,0,119.99,69,0,0.623619136,0,0,0.41391566,0,0,1,0,0,1,0
B0CHQFF52K,"3 in 1 Magnetic Foldable Wireless Charger,Folding Wireless Charging Station for Travel,Wireless Charging Compatible with iPhone 14 13 12 11/Pro/XS/XR,AirPods 3/2/Pro,iWatch 7/6/5/4/3/2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,139.99,8,0,0,0,0,0,0,0,0,0,0,0,0
B0BX4JR31W,"Xiaomi Redmi Note 12 4G LTE (128GB + 4GB) Global Unlocked 6.67"" 50MP Triple (ONLY T-Moble/Tello/Mint USA Market) + (w/ 33W Fast Car Dual Charger Bundle) (Ice Blue Global + 33W Car Charger)",4.833333333,6,0,0,0,0,0,0,0.116735537,1,0,0,0.116735537,1,154,3152,0,0,0,0.125498567,0,0.125498567,0,0,0,1,0,1
B0CHDQDVF1,"UMIDIGI Unlocked Cell Phone G3 Plus,Android 13 Smartphone，7G(4G+3G)+128G(1TB Expandable), Dual Sim 4G LTE Mobile Phone,Octa Core,6.52"" HD+,5150mAh, Dual Speaker,Long Battery Life,Smartphone Unlocked",3.666666667,6,0,0,0.416269841,3,0.333333333,1,0.333333333,1,0.39047619,1,0,0,103.99,242,0,0.48118631,0.175531659,0,0.160160966,0,0,3,2,0,1,0
B0CHTYR96D,"Jethro SC490 4G Unlocked Bar Style Senior Cell Phone with $45 Phone Plan for 90 Days - Unlimited Talk and Text and 2GB Data, Phone is Good for Both Seniors and Kids, (SIM Card Kit Included)",4,1,0,0,0,0,0,0,0,0,0,0,0,0,149.99,4,0,0,0,0,0,0,0,0,0,0,0,0
B0C6JVC29F,"HiQ Pen, Stylus Ballpen - HiQ Stylus Pen - Sets of 500 (Turquoise Body/Black Grip)",5,2,0,0,0,0,0,0,0,0,0.254,1,0,0,274.9,4,0,0,0,0.489298487,0.485380304,0,0,0,0,1,1,0
B0BW6JRZYB,"[OLED] for iPhone 12 Screen Replacement with Front Speaker Proximity Sensor OLED for iPhone 12 Pro 3D Touch Display Digitizer 6.1"" 12pro Full Assembly Fix Tool Repair Kit for A2172 A2402 A2403 A2404",3.5,2,0,0,0,0,0.341176471,1,0.341176471,1,0,0,0,0,133.32,24,0,0,-0.046364212,0,0.291293413,0,0,0,1,0,1,0
B0875QQGPK,"New LCD Screen Compatible with LG G8 ThinQ LMG820QM7 LM-G820UMB LM-G820N LM-G820 6.1"" inch LCD Touch Screen Display Assembly with Tools",5,3,0,0,0,0,0.068693182,1,0.068693182,1,0,0,0,0,165.98,5,0,0,0.024311431,0,0,0,0,0,1,0,0,0
B08MB7DT3V,"DistinctInk Case for iPhone 12/12 PRO (6.1"" Screen) - Replacement for OtterBox Defender Custom Black Case - Clocks Clockwork Gold",4,1,0,0,0,0,0,0,0,0,0.5,1,0,0,130,1,0,0,0,0,0.097188286,0,0,0,0,0,1,0
B0017HQOCS,"Samsung Galaxy Screen Protector,Tempered Glass Screen Protector for Samsung Galaxy",5,1,0,0,0,0,0,0,0,0,0.094444444,1,0,0,109.99,1,0,0,0,0,0.473197434,0,0,0,0,0,1,0
B0BWYTHXCG,ONEPLUS Nord CE 3 Lite 5G Dual-SIM 128GB ROM + 8GB RAM (GSM only | No CDMA) Factory Unlocked 5G Smartphone (Pastel Lime) - International Version,3,2,0.282954545,1,0,0,0,0,0.282954545,1,0,0,0,0,277.5,52,0.480696878,0.256486507,0,0.256486507,0,0,1,1,0,1,0,0
B0B2VMK8M7,"Xiaomi Redmi 10A Dual SIM, 64 GB 3GB RAM, Factory Unlocked GSM, International Version - No Warranty - (Graphite Gray)",5,4,0,0,0,0,0,0,0,0,0,0,0,0,118.42,741,0,0,0,0,0,0,0,0,0,0,0,0
B01HXM7K32,Multi-Hole Imager Off/Onmagnet In Carrying Case,5,1,0,0,0,0,0,0,0,0,0,0,0,0,275,2,0,0,0,0,0,0,0,0,0,0,0,0
B09TQVLWSW,[Maple Gold Frame] Amoled LCD for Samsung Galaxy Note8 N950 Digitizer Screen LCD Display Touch Assembly Replacement N950 N950A N950F N950P N950R4 T U V W 6.2 inch by Qvouaw (Maple Gold Frame),5,1,0,0,0,0,0.445,1,0,0,0.445,1,0,0,149.51,2,0,0,0.570353704,0,0.570353704,0,0,0,1,0,1,0
B0B4BLQQDB,Samsung Galaxy Z Flip3 (5G) 128GB Unlocked - Phantom Black (Renewed),1,1,0,0,0.059090909,1,0,0,0,0,0.059090909,1,0,0,270,29,0,0.17358537,0,0,0,0,0,1,0,0,0,0
B0BQXGVMSL,"SAMSUNG Galaxy S23 Ultra 5G SM-S918B/DS 512GB 12GB RAM, 200 MP Camera, Factory Unlocked, NGP Wireless Charger Included – Phantom Black",5,1,0.6,1,0,0,0,0,0,0,0,0,0,0,1119,403,0.961934964,0,0,0,0,0,1,0,0,0,0,0
B095S1Q77R,ASUS Zenfone 8 Flip ZS672KS 5G Dual 128GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) International Version - Silver,1,1,0,0,0,0,0,0,0,0,0,0,0,0,428,13,0,0,0,0,0,0,0,0,0,0,0,0
B071XBFSPN,Samsung Galaxy S8 SM-G950U 64GB Gray T-Mobile Smartphone,4,3,0,0,0,0,0.077777778,1,0,0,0,0,0,0,108.99,15,0,0,-0.294484366,0,0,0,0,0,1,0,0,0
B0BC6RM8GR,SAMSUNG Galaxy Z Flip4 5G 128GB ROM 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Mobile Cell Phone - Purple,5,1,0,0,0,0,0,0,0,0,0,0,0,0,649.99,7,0,0,0,0,0,0,0,0,0,0,0,0
B08VVX27ZF,"Google Pixel 3a, 64 GB, White, T-Mobile (Renewed)",5,1,0.295670996,1,0.295670996,1,0.295670996,1,0.295670996,1,0,0,0,0,199,1,0.938628928,0.619994623,0.240828022,0,0,0,1,1,1,0,0,0
B09KFVD31P,"2022 Upgrade Wireless Car Charger Compatible with BMW X5 2019 2020 2021/X6 2020 2021 Center Console Accessory Panel, Qi 15W QC 3.0 Fast Charging for iPhone",1,1,0,0,0,0,0,0,0,0,0,0,0,0,100.99,1,0,0,0,0,0,0,0,0,0,0,0,0
B07BBSGM9B,Samsung Galaxy S9 Smartphone - Coral Blue - GSM Only - International Version,4,1,0,0,0,0,0,0,0,0,0,0,0,0,373.98,2,0,0,0,0,0,0,0,0,0,0,0,0
B0B3QGS46J,OnePlus 10T 5G Dual-Sim 256GB ROM + 16GB RAM (GSM only | No CDMA) Factory Unlocked 5G Smartphone (Jade Green) - International Version,4,1,0.4625,1,0.4625,1,0,0,0.4625,1,0.4625,1,0,0,529,48,0.98643889,0.98643889,0,0.98643889,0,0,1,1,0,1,0,0
B0B6RYJ14Y,"Moto G50 (64GB, 4GB) 6.5"" Dual SIM GSM Unlocked 4G LTE, International Model XT2137-1 (Steel Grey)",5,4,0,0,0.352,1,0,0,0,0,0,0,0,0,169.99,77,0,0.247322853,0,0,0,0,0,1,0,0,0,0
B0BYV1XFC3,"Unihertz Tank 4G Rugged Smartphone Unlocked, 22000mAh Battery 22GB 256GB Cell Phone 108MP Camera IP68 Waterproof 6.81"" Rugged Phone with 66W Fast Charger, Dual Sim OTG NFC(Support T-Mobile & Verizon)",5,2,0.346013957,1,0.346013957,1,0.346013957,1,0.346013957,1,0,0,0,0,359.99,10,0.487439488,0.489786492,0.487153561,0.489951081,0,0,1,1,1,1,0,0
B0CG6BLH4T,"Cell Phone Booster for Home, Compatible with AT&T T-Mobile Verizon U.S. Cellular 4G LTE 5G, Band 12/17/5/2/25/4, FCC Approved Cell Booster",5,1,0,0,0,0,0,0,0,0,0,0,0,0,129.99,5,0,0,0,0,0,0,0,0,0,0,0,0
B0BHJN8P5N,"Xiaomi Redmi Note 11 SE 5G + 4G LTE (128GB+8GB) 48MP Quad Camera 6.43"" (Not for Verizon Sprint Boost Cricket) (w/Fast Car Charger Bundle) (Black)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,169,7,0,0,0,0,0,0,0,0,0,0,0,0
B0CKHTM2LP,"Cell Phone Booster for Home,Home Cell Phone Signal Booster,Up to 5,000Sq Ft,Boost 5G /4G LTE Data for Band 66/2/4/5/12/17/13/25 with All U.S. Carriers, FCC Approved",5,2,0,0,0,0,0,0,0,0,0,0,0,0,139.99,50,0,0,0,0,0,0,0,0,0,0,0,0
B0BQXNRS2T,"3D HD VR Glasses, 360° Panoramic View, Soft and Comfortable, Support Myopia Users Below 400 °, Suitable for The Current Smart Phone, 4.7-6.5 Inch Mobile Phone",1,1,0,0,0.183333333,1,0,0,0,0,0,0,0,0,289.99,1,0,-0.901386828,0,0,0,0,0,1,0,0,0,0
B0C63H7C76,"Samsung Galaxy A54 5G Dual SIM 256GB ROM 8GB RAM 6.4"" 120Hz AMOLED, Octa-Core, 50MP Camera (GSM Unlocked for T-Mobile, Metro, Global) International Model A546E/DS Mobile Cell Phone (Graphite)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,369.99,21,0,0,0,0,0,0,0,0,0,0,0,0
B01MR2T93M,"Tony Chacheres Creole Seasoning, 8 Pound -- 4 per case.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,138.72,1,0,0,0,0,0,0,0,0,0,0,0,0
B0BVGM7J98,"SOLOSECURE Solo Wallet + Chain, The only Smart, BIOMETRIC ignited Phone Wallet case That Opens with Your faceID. Fits iPhone 12 + 13 Pro Max Black",5,2,0,0,0,0,0,0,0,0,0.421212121,1,0,0,129,3,0,0,0,0,0.479294416,0,0,0,0,0,1,0
B099DCMHV3,AquaTech AxisGO iPhone 12 Waterproof Phone Housing for Underwater Action Photography Snorkeling Surfing Travel Case - Deep Black,5,2,0.383333333,1,0,0,0,0,0,0,0,0,0,0,199,5,0.48065379,0,0,0,0,0,1,0,0,0,0,0
B09QHQMHCR,"AdirMi Compatible with Apple Watch Band 42mm 44mm 45mm with Case, Business Stainless Steel Band with Screen Protector Cover for iWatch Series 7/6/SE /5/4/3/2/1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,124.99,1,0,0,0,0,-0.520526713,0,0,0,0,0,1,0
B077B7QM68,"10-Port USB Charging Station with Adjustable Storage, 12V 8A (96W) USB Charger O",5,1,0.16729798,1,0.16729798,1,0,0,0.16729798,1,0,0,0,0,128.81,1,0.594815694,0.921200666,0,0,0.594815694,0,1,1,0,0,1,0
B09TQXXTS2,[Blue Frame] Amoled LCD for Samsung Galaxy Note9 N960 Digitizer Screen LCD Display Touch Assembly Replacement N960 N960A N960F N960P N960R4 T U V W 6.4 inch by Qvouaw (Blue Frame),1,1,0,0,0,0,-0.225,1,0,0,0,0,0,0,168.51,8,0,0,-0.777478527,0,0,0,0,0,1,0,0,0
B097CC9J29,"Samsung Galaxy S21 Ultra 5G G998U, US Version, 256GB, Phantom Black, AT&T Locked - (Renewed)",2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,408.95,4,0,0,0,0,0,0,0,0,0,0,0,0
B0B7BX1P8Y,"Motorola Moto G51 5G + 4G LTE 128GB + 4GB 6.8"" 120 hz 50MP Triple Camera XT2171-1 (Not for Verizon At&t Cricket Boost CDMA) + (Fast Car Charger Bundle) (Winter Blue)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,178.9,4,0,0,0,0,0,0,0,0,0,0,0,0
B0BTR8QZ51,"Xiaomi Poco X5 5G, Dual SIM, 265GB + 8GB, Factory Unlocked GSM, International Version (Fast Car Charger Bundle)- No Warranty - Black",5,2,0,0,0,0,0,0,0,0,0,0,0,0,252.7,3509,0,0,0,0,0,0,0,0,0,0,0,0
B0BTQ6B37Y,"Xiaomi Redmi Note 12 Pro+ Plus 5G (256GB + 8GB) Factory Unlocked 6.67"" 200MP Triple Camera (Tmobile Mint Tello Global) + Extra (w/Fast Car Charger Bundle) (Midnight Black (Global))",4,3,0,0,0,0,0,0,0,0,0,0,0,0,332.99,273,0,0,0,0,0,0,0,0,0,0,0,0
B091YF33DW,Screen Replacement for Samsung Galaxy A71 5G SM-A716 A716U A716A A7160 A716D AMOLED Display LCD Touch Screen Digitizer Assembly Repair Kits（No Fit for A71 4G/A715,1,1,0,0,0,0,0.144444444,1,0,0,0,0,0,0,118.5,7,0,0,0.832302975,0,0,0,0,0,1,0,0,0
B0BFLJ3XND,"Unlocked Smartphones, I14 Pro Max Android 11, 128GB Unlocked Smart Phone 6.1inch HD Full Screen Phone Dual SIM Card Mobile Cellphones, Face ID Unlocked 4G with 4000mAh (White))",4,1,0,0,0,0,0,0,0,0,0,0,0,0,117.23,2,0,0,0,0,0,0,0,0,0,0,0,0
B0BZ9NH985,"Apple iPhone 14 Pro, 256GB, Space Black - Unlocked (Renewed Premium)",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1080,50,-0.514695326,0,0,0,0,0,1,0,0,0,0,0
